,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
410,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1566.002,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
411,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1600.001,Reduce Key Space,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
412,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1027.010,Command Obfuscation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
413,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1496.001,Compute Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
414,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1218,System Binary Proxy Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
415,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1006,Direct Volume Access,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
416,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027,Obfuscated Files or Information,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
417,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1563,Remote Service Session Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
418,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1111,Multi-Factor Authentication Interception,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
419,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1095,Non-Application Layer Protocol,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
420,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1499,Endpoint Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
421,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1059.011,Lua,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
422,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036,Masquerading,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
423,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1505.004,IIS Components,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
424,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1195.002,Compromise Software Supply Chain,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
425,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1568,Dynamic Resolution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
426,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1074.001,Local Data Staging,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
427,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1622,Debugger Evasion,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
428,veris,1.4.1,action.malware,action.malware.variety.Downloader,Downloader (pull updates or other malware),related-to,T1204,User Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
429,veris,1.4.1,action.malware,action.malware.variety.Downloader,Downloader (pull updates or other malware),related-to,T1001.002,Steganography,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
430,veris,1.4.1,action.malware,action.malware.variety.Downloader,Downloader (pull updates or other malware),related-to,T1559.002,Dynamic Data Exchange,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
431,veris,1.4.1,action.malware,action.malware.variety.Downloader,Downloader (pull updates or other malware),related-to,T1027.005,Indicator Removal from Tools,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
432,veris,1.4.1,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1014,Rootkit,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
433,veris,1.4.1,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1036,Masquerading,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
434,veris,1.4.1,action.malware,action.malware.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1068,Exploitation for Privilege Escalation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
435,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1558.003,Kerberoasting,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
436,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1011,Exfiltration Over Other Network Medium,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
437,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1021.006,Windows Remote Management,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
438,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1020,Automated Exfiltration,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
439,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1055.004,Asynchronous Procedure Call,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
440,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1029,Scheduled Transfer,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
441,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1030,Data Transfer Size Limits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
442,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1072,Software Deployment Tools,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
443,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1048,Exfiltration Over Alternative Protocol,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
444,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1070,Indicator Removal,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
445,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1552.006,Group Policy Preferences,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
446,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1213.005,Messaging Applications,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
447,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1052,Exfiltration Over Physical Medium,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
448,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1074,Data Staged,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
449,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1218.013,Mavinject,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
450,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1574.014,AppDomainManager,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
451,veris,1.4.1,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1197,BITS Jobs,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
452,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1115,Clipboard Data,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
453,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1055,Process Injection,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
454,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1053.002,At,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
455,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1612,Build Image on Host,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
456,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1560.002,Archive via Library,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
457,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1538,Cloud Service Dashboard,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
458,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1548.006,TCC Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
459,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1059.003,Windows Command Shell,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
460,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1585.001,Social Media Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
461,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1125,Video Capture,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
462,veris,1.4.1,action.malware,action.malware.variety.In-memory,(malware never stored to persistent storage),related-to,T1546.001,Change Default File Association,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
463,veris,1.4.1,action.malware,action.malware.variety.Modify data,Malware which compromises a legitimate file rather than creating new filess,related-to,T1563.002,RDP Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
464,veris,1.4.1,action.malware,action.malware.variety.Packet sniffer,Packet sniffer (capture data from network),related-to,T1007,System Service Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
465,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1003,OS Credential Dumping,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
466,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1222,File and Directory Permissions Modification,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
467,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1114,Email Collection,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
468,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1587,Develop Capabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
469,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1547,Boot or Logon Autostart Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
470,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1598.004,Spearphishing Voice,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
471,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1558.003,Kerberoasting,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
472,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1115,Clipboard Data,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
473,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1565.002,Transmitted Data Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
474,veris,1.4.1,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1546.017,Udev Rules,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
475,veris,1.4.1,action.malware,action.malware.variety.Profile host,Enumerating the state of the current host,related-to,T1007,System Service Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
476,veris,1.4.1,action.malware,action.malware.variety.Profile host,Enumerating the state of the current host,related-to,T1012,Query Registry,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
477,veris,1.4.1,action.malware,action.malware.variety.Profile host,Enumerating the state of the current host,related-to,T1033,System Owner/User Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
478,veris,1.4.1,action.malware,action.malware.variety.Profile host,Enumerating the state of the current host,related-to,T1082,System Information Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
479,veris,1.4.1,action.malware,action.malware.variety.Profile host,Enumerating the state of the current host,related-to,T1083,File and Directory Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
480,veris,1.4.1,action.malware,action.malware.variety.RAM scraper,RAM scraper or memory parser (capture data from volatile memory),related-to,T1222,File and Directory Permissions Modification,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
481,veris,1.4.1,action.malware,action.malware.variety.RAM scraper,RAM scraper or memory parser (capture data from volatile memory),related-to,T1114,Email Collection,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
482,veris,1.4.1,action.malware,action.malware.variety.RAM scraper,RAM scraper or memory parser (capture data from volatile memory),related-to,T1547,Boot or Logon Autostart Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
483,veris,1.4.1,action.malware,action.malware.variety.RAM scraper,RAM scraper or memory parser (capture data from volatile memory),related-to,T1598.004,Spearphishing Voice,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
484,veris,1.4.1,action.malware,action.malware.variety.Rootkit,Rootkit (maintain local privileges and stealth),related-to,T1014,Rootkit,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
485,veris,1.4.1,action.malware,action.malware.variety.Rootkit,Rootkit (maintain local privileges and stealth),related-to,T1195.002,Compromise Software Supply Chain,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
